step,code_acc,code_acc_acc,case_acc,case_acc_acc,p_01,p_00,bon_4_4_acc,bon_4_4_acc_acc,bon_16_16_acc,bon_16_16_acc_acc,mean_code_len,mean_case_len,code_reward_mean,code_reward_std,case_reward_mean,case_reward_std
200,0.2713510721794769,0.41993591671024183,0.26915693606186575,0.3846421922236816,0.11799117947218093,0.14759730467362478,0.4770617520986672,0.3177357842231676,0.2722649453235546,0.3721086149789641,554.4096046270778,634.8818173709972,0.32603272554609086,0.4074958204265314,0.2964358343507214,0.4564347369751725
201,0.27910938370695204,0.27438681333377324,0.30821044569061345,0.5616819846214786,0.1149691258247433,0.0028796561604584525,0.21522420149216342,0.33813053358592093,0.35096715188916383,0.4018887545475953,612.001308593971,678.2149638757824,0.331191568022228,0.4540821048461387,0.17610097482054432,0.2572385349872919
202,0.2777959406362779,0.31699267701616407,0.5323016568288721,0.607406805204436,0.29901295850531184,0.014903503562450723,0.42140522975997374,0.387986583720464,0.49240705873821206,0.39345451883202104,546.0311713052224,696.1749087901287,0.30859098368437937,0.4035472462013113,0.3768246024331187,0.4513952191759343
203,0.2326784364689633,0.3287958510247232,0.35182293322533414,0.4445865643466019,0.3131855531960739,0.0674601629999113,0.2828086337935831,0.18693118063297962,0.33487510277413357,0.7284117263107864,561.7559042040286,651.1568815023529,0.3263200347392976,0.4365849783138696,0.39577260077733595,0.4736806612799145
204,0.30105646611490117,0.31572062274787777,0.30688859841200067,0.5524606659828216,0.30314179049425277,0.08245058401898447,0.449116805670802,0.37928782396284877,0.15148378349856056,0.558837044921112,524.4358513125194,608.0235182854963,0.37906376983546874,0.374245638280747,0.23815194349238222,0.4425384441278122
205,0.3398218357547237,0.3066137105019002,0.43209287312793054,0.35865482080800765,0.48010335082819566,0.11739725387148904,0.360241899811429,0.37335873638141936,0.2859042515464525,0.5617539076247167,564.0947212097138,587.9054782443781,0.3290284574292679,0.3516148260391281,0.2351258865828297,0.3432584709421546
206,0.2711370773640924,0.37943479875617137,0.47549647726274924,0.5123175715225573,0.3396052399463894,0.1263648514262263,0.32990396695895174,0.4484949339137986,0.21327633846084854,0.3857957774903946,519.4239458333359,655.8687451265135,0.38196679984276855,0.4510786504320134,0.06985818099446563,0.6307239793675694
207,0.19782847327465355,0.23164516729973586,0.46970383775298385,0.47863822371048864,0.08241342184333109,0.0029656160458452724,0.22075250280946546,0.25262358317126893,0.27023814076658975,0.6213693452371689,630.9543850227847,578.5965757228192,0.34047972024917894,0.3976669566150103,-0.012798345620192077,0.3869663404006378
208,0.16945399886399493,0.22802423053661816,0.46837571918332016,0.32015357060891947,0.18999925209712815,0.12535243556027223,0.21326652189961043,0.3606097207014569,0.28712734313778127,0.4395933051052406,584.9610539454583,577.9680794765806,0.4347320730620618,0.3286818179468587,0.19726865681179012,0.4292722841873864
209,0.26585275761386284,0.34364937076849866,0.3455418774531982,0.27225155436436,0.40826554957958494,0.018242339376766812,0.12708678837972046,0.2880189257409981,0.3230303248305718,0.34481874857015815,616.2741576978754,626.9017013781279,0.2896743309474413,0.3947372758738823,0.2178101037810553,0.5056509698932803
210,0.3479973547392643,0.2882986539864663,0.37536904298285967,0.419123789360996,0.39411492503875695,0.003008595988538682,0.13336274396054998,0.12978048991810395,0.4040114104500233,0.23281166931208644,580.6294828279067,650.9550148534485,0.31530603956102543,0.3648318435141438,0.382996064964719,0.469212310495141
211,0.13613288797217712,0.321644139206979,0.41954079714956194,0.4007286006267742,0.4649711522101454,0.09614075775002336,0.2856836014919729,0.19540983887483532,0.42774130560463575,0.46323749834865646,606.6466888224932,657.2820985911134,0.30374565066148973,0.4202296299348953,0.31853099254604045,0.5047847048139601
212,0.22648173828357537,0.26976523429650157,0.2803720408969372,0.5305421139605309,0.38680337439742607,0.026184230636005022,0.24755986087836584,0.214632816616382,0.30241228754011507,0.3593572276462966,607.9840659554517,705.4212638670797,0.30116380878152776,0.4476121618849161,-0.07124900102769398,0.3751326703124784
213,0.2104946601362487,0.3077244402547892,0.49753998788186465,0.39476171654791936,0.32458702795439925,0.09528111275546379,0.2313680892582742,0.10481310238226157,0.3372089802861218,0.19363761328430149,551.9008488945399,756.3312988177992,0.2586939497575727,0.4273187989374351,0.07977130785800032,0.3923718193514771
214,0.25894660829139715,0.40501014546144537,0.3842811617087959,0.42964972897338516,0.012263610315186246,0.04955936714447106,0.12021547434482664,0.39311504255524327,0.28383034606355895,0.5099848442389068,490.13753591972926,628.9485323581836,0.44971625203504273,0.4144283367211411,0.08489182883396962,0.3863158275441313
215,0.2608944207238314,0.45443047329480757,0.3112801186564554,0.5126251081944296,0.314209145444277,0.05631056958098763,0.3196087194383563,0.24049596524755462,0.2817782289365638,0.3409420118459047,591.4389972377161,786.9132096389212,0.2763877952781277,0.4325222608846276,0.141864694360076,0.3473888538460138
216,0.2512330484082948,0.3940970558900734,0.3353988087350547,0.5182400787393115,0.2841805193184999,0.091642378941192,0.2846734868072805,0.3665291295209002,0.2914023325148929,0.47938726662820375,676.7588644528635,698.3253038218564,0.3495575511347262,0.3636012258905392,-0.10350296949458408,0.3161106552392978
217,0.28406022685276294,0.31345636451812187,0.28375939688312785,0.4331047497227386,0.22969570584399418,0.03258265947968607,0.24634907508892306,0.32762088267868483,0.13737329060625586,0.35017330181059403,568.4132995181219,619.1630209315147,0.5254721452576036,0.3722230692175481,0.11182778107233901,0.5597225985453065
218,0.1592623284814195,0.29799192308819344,0.46828530692599357,0.5934643387996883,0.27108577170667486,0.11125971480842643,0.1614033449346907,0.38345299565231006,0.274440142244322,0.38709458982839756,551.0281353820013,690.0981314016315,0.35952239595831037,0.4630454394949073,0.12801542827643692,0.4170865220716436
219,0.18977254206356234,0.3485278478429401,0.4022527968504477,0.7268111691813852,0.2817801455931818,0.05689169827535121,0.20094949763286232,0.38940078624609165,0.36925373779881115,0.4825086611927137,471.87656510402746,682.1579546745297,0.393530025323131,0.3891988640487781,0.1284215739748828,0.3224376678117251
220,0.1557320603653803,0.3358871435826133,0.3228246987867793,0.4213735638676278,0.12618074390917053,0.058850657218651986,0.26834562351255997,0.3298486633309608,0.37281924536575406,0.4781556895321836,550.5045640538627,567.0304449919854,0.3264864368772531,0.3741959314016809,0.1973847461167785,0.4393974807312813
221,0.231295300478516,0.3803979279367938,0.3184465149107893,0.4677582008715438,0.3024869907071841,0.06905994649157335,0.1743900612255145,0.3179689713210368,0.3827219406627492,0.5307020065369354,615.9582516742101,690.8596747671758,0.3505946633263195,0.3878981368588662,0.2403229182978011,0.5705960534565074
222,0.19546209200261655,0.3200770221127735,0.3248853583103476,0.5318606431947454,0.306240732935909,0.08042930600075401,0.08845031468643885,0.34230371901688483,0.4302300789297179,0.337889983137606,555.9373060158355,663.2075916734636,0.38480979077730115,0.4227423544215484,0.12444545579629651,0.2973959384770689
223,0.10033176227665169,0.310219678079809,0.28810127705534677,0.5204807928090796,0.43907570846029154,0.1313715158777662,0.2709831989501614,0.29698681119519976,0.3137735636863059,0.4638810156089813,550.6132062592274,684.8634387806517,0.3369348100547144,0.4373013125507856,0.155022829362318,0.3719593747696594
224,0.22613828131091424,0.2897270854127138,0.3036814736912538,0.4894398581209954,0.23975643653063164,0.06689503358210286,0.09531990469728673,0.5151152845534078,0.3402347410804495,0.4180987913635438,560.1529066844065,667.4988316652459,0.4664653500475872,0.392095062839047,0.34840862516079696,0.533243959597969
225,0.15547188047595517,0.3425118243528186,0.3868201669148242,0.5368115037778614,0.2760485891280873,0.059846707770353634,0.3328272677570319,0.29719157667595414,0.31909624402005776,0.48279701150833176,568.0306100875798,670.1535646971465,0.3399131361244113,0.4088890829129498,0.14742785678129092,0.4188576882028617
226,0.1545943102416361,0.3061151704372349,0.4838326582696099,0.4394341162344915,0.28545986471671725,0.003237822349570201,0.37164584653521315,0.2711368847659804,0.2705943221129682,0.4134802218729286,554.8670799737506,641.3596067649019,0.5173207464169114,0.4306996196811243,0.24319350789739702,0.2693865578209391
227,0.18984159647755103,0.4147078825515537,0.3844324927761029,0.3528548304210534,0.3762629453062773,0.02076160858433847,0.39185904539525684,0.3701708027682104,0.22488116771523303,0.6345311735476167,569.1314992618682,618.0310574885121,0.26078865037868887,0.3987185520592027,0.20263775141506832,0.3831572304219852
228,0.13420534575212967,0.3164455198023342,0.39481815876844273,0.5932180926001253,0.2935462259762285,0.08643483708983785,0.418773222945218,0.17344648854112865,0.1753937870664234,0.3628301124478171,601.5582524498572,571.5107010643882,0.18602111284380707,0.4318686746110569,0.1394481331431823,0.4260642816574191
229,0.16970710997115052,0.26201219639785905,0.4102611489963259,0.5694463790092992,0.43117202615183065,0.0032808022922636106,0.322675993886522,0.4494211808927243,0.23392321228461532,0.43408364516207765,547.3621961351322,594.3213577609082,0.18103384088512134,0.4762846505220207,0.1371398383454874,0.5735888724780112
230,0.10996133490324957,0.3500096677064242,0.3563513247840548,0.310627755599903,0.41262755300707715,0.01196979819707768,0.20056744654420217,0.3627726297525046,0.23865800084466496,0.397027575778557,575.4712095041441,617.1985817918043,0.22235905978316475,0.4657390905926021,0.36554838602428447,0.4168208628098137
231,0.0613432656707959,0.3611594606473968,0.3296400628963849,0.4377481614579722,0.2286946278140471,0.13103305126910375,0.197206403123551,0.4229062181783613,0.3409382171905686,0.5507778548799827,554.6744509618899,600.2528129284275,0.2768181003370515,0.4511796872195212,0.36997668515656223,0.6351187129269864
232,0.18832457901873195,0.3401716741002948,0.4149498905173715,0.4610568063729905,0.4763817368687438,0.14614826738451742,0.3436113041182509,0.37176231251556735,0.27837470449135077,0.4317701368689262,570.201052231456,705.8925987057871,0.3642705015037041,0.3605758927511895,0.1536766593088559,0.4787746149757638
233,0.31830289143991086,0.3852469963695782,0.4785854790320072,0.40813024399445114,0.14891658507851918,0.060872266042377894,0.33646450575300896,0.4874866885678862,0.34297322015462833,0.5023721919870875,546.174552593621,627.8267852181223,0.33341256406758574,0.370225579663547,0.2340663870485953,0.5106518978649901
234,0.183200480361872,0.43826129513986134,0.3193718709800412,0.54919201853605,0.19370843133172025,0.06783276936313666,0.27732046941698213,0.23400433648428715,0.3325161194890739,0.33074528918891954,469.67097135359916,685.8917670533681,0.27736622429112634,0.3086955186682693,0.4927591591994898,0.5772197307622302
235,0.20930258458275816,0.3016226266198663,0.41998396188806186,0.22485345462854398,0.14390717575467302,0.031038113864357432,0.29763579046710237,0.4579590222674784,0.3306402173570965,0.4414971191436051,515.3186983482149,620.0335955620442,0.40836316063700445,0.3955328044833562,0.2040823003088294,0.5373617299405681
236,0.1997277168663194,0.3457617647614094,0.3352585939903892,0.6265846154551168,0.11314060065898521,0.0517455530799256,0.2989575382734914,0.5154892919303142,0.1858995295281105,0.37613872287253364,551.8586199853464,677.0018915325185,0.5032966654684766,0.3666783418934426,0.18199826379190212,0.694675563477582
237,0.24430232322968595,0.2742966641266827,0.43156321057411273,0.492852680446704,0.15946018451402297,0.10365707095561887,0.3373824944822245,0.36366627704036003,0.39590001983780865,0.28327714852807967,551.3260115396185,639.7781433817747,0.44572715236475235,0.3568543164589956,0.2614916152924628,0.5707054396128043
238,0.30159309320936056,0.37261829190611423,0.44176439280118174,0.4209738084166804,0.3706072193052258,0.11513714214978545,0.4074931752860599,0.2842062078678029,0.25286950148885945,0.43393870909539484,569.4159087607105,653.2257744378322,0.28751196149987807,0.3515162342693295,0.2135943044167122,0.67466546268418
239,0.2075147652098897,0.24508701527315904,0.39249578505553223,0.46673403100804794,0.39087790674239875,0.003424068767908309,0.10081768061993211,0.4628279039597836,0.1866002484397849,0.5251599712019945,550.2258669127245,634.8399380973566,0.25562750858431904,0.3882887913903278,-0.022472027354791903,0.4843047115518258
240,0.25112808273715964,0.35561903798674555,0.33990747150045214,0.525165126406942,0.5506847545540026,0.07241293515096668,0.18228852516373723,0.4058113429700447,0.21855693457162745,0.5864586136045513,554.1209766818018,601.6647750160719,0.25484839405980314,0.3204647898723763,0.23599989829884938,0.3625946334944033
241,0.2723946346322716,0.40682444283482977,0.397997916490613,0.42114310427547985,0.5283061798774416,0.06653257953431614,0.3044517279691923,0.3659000333932413,0.4580240547098361,0.4562501680561834,574.4876354496271,672.1791822363571,0.2313829845961506,0.3824206459121483,0.411899445334506,0.2971878663844358
242,0.21968074122653022,0.40397427031096383,0.4273184508875941,0.5306420462719672,0.25634833024440906,0.06472817244993942,0.29840476840279306,0.422248621481912,0.20622831246283044,0.40162225133839596,558.4618385226732,557.1412483285974,0.367711673752789,0.3160341018503865,0.25675474031193646,0.5761398971428796
243,0.3000167099860462,0.3470545752128608,0.3119739235647857,0.5041755561780918,0.23414682497619493,0.02959484897722389,0.2547978949006527,0.3582694490036684,0.2374846952044043,0.32797727538023186,562.873559902173,613.8758458932665,0.3834701797452216,0.4486396097052919,0.3440541682717931,0.6140833554996188
244,0.2966291413159488,0.3646794633506578,0.34605968189581504,0.46251251315809194,0.11902002086770963,0.020453646795833058,0.40920822856310773,0.45022418627576455,0.3118980760717886,0.4367125497713723,531.055372221537,667.2690225735511,0.37336820412905963,0.4047541811771079,0.1161565154226419,0.4988875540961695
245,0.35063881512560674,0.3748730167107395,0.4326823803211001,0.5072389348333768,0.09177624046002791,0.01667308815610193,0.32026866007072097,0.45069103356641943,0.2881402816697192,0.5075719705692902,583.878936053093,609.6150673650684,0.3571818025422224,0.3099695926029341,0.2228156444702383,0.4822862071264479
246,0.2340208927118726,0.3054072354178705,0.40415359708714405,0.40884452091142476,0.2310051734793943,0.0035243553008595992,0.32585550159771987,0.2711188191235013,0.17982399574208077,0.6004553256359979,576.7102014509991,688.4376958700607,0.3033831099972923,0.3429694319836233,0.26086814659832736,0.6648998151276196
247,0.11733008225890623,0.2565784133625924,0.2223665210249363,0.3212714728930334,0.26996492485977225,0.10828045117924487,0.3476984900792996,0.3605816927680407,0.2479163533774516,0.4604097284732271,490.1664317142656,640.78205685667,0.25917853152209613,0.3537530930914004,0.2688101925668299,0.5803339692747882
248,0.26046581624889686,0.30846825080173534,0.33663703836951775,0.48207233759614093,0.26387085480081574,0.0035530085959885388,0.38952970825005523,0.34106744232187225,0.14814393950605115,0.29237950998541706,536.0426755957562,681.0035684736822,0.39325358070498806,0.4116506154318761,0.09154391237173068,0.5067870660641592
249,0.3272934476604974,0.26375813567933426,0.35501555109777333,0.40912072443799086,0.5730802577553036,0.1210445531008974,0.35464885324878426,0.5397865420142426,0.30821816758990567,0.4302017256753971,607.2145957440662,629.5229297097609,0.24956453038476692,0.4451281750936493,0.1535055417548909,0.6248357692046513
250,0.11730252968647364,0.40338672952350446,0.42175028170961354,0.40689450332867383,0.3048323602612548,0.10437764364043178,0.2850638748612113,0.43506636768322443,0.29499877054775636,0.44407665874631713,585.0338465328142,553.4751327834668,0.30165546841368185,0.4140907553797591,0.1382564720896145,0.6650824683243619
251,0.17410774078040686,0.3316982615849199,0.33509678365441514,0.5380527671039682,0.3450344775079659,0.17471251543568694,0.21595122018334187,0.3045807861302512,0.2945773787863061,0.4548233906708078,590.6179144052212,649.7607432154124,0.28578127495493266,0.3880858220445101,0.1498420720173313,0.6453959221923564
252,0.1581850840634692,0.4231970031209369,0.32995936288648386,0.5169587564700759,0.3108634466195842,0.07519668453201693,0.09000229567718371,0.2928868559637274,0.36564458378139314,0.2530787627330274,613.7661144233375,676.2721806556541,0.273842861984728,0.4443708253662102,0.1747447441438407,0.4501187058687776
253,0.34709049189253566,0.43425701869570715,0.32712129355912223,0.46801599791587595,0.4354343600539656,0.0681516354295917,0.24704415758879375,0.28658838211210363,0.31480725942088944,0.53405300020644,562.3864547402655,634.5819971197462,0.33261092229356654,0.3994856336767155,0.28684420613996997,0.5092523612781221
254,0.2470278819874911,0.25308601529468855,0.5458950429858356,0.41838116564853134,0.35729185789077833,0.06870073220382317,0.2746426198096818,0.4988229366225886,0.1452997521172824,0.47681831329822755,540.5835158085978,614.2511476206005,0.2537412940528544,0.4042345109501609,0.27705705017049737,0.3986529586506729
255,0.29625198555959653,0.33173832719366286,0.4176544572181238,0.41930719496483687,0.1589286133632083,0.23162624918696642,0.44593094804227584,0.342820344614178,0.08074624958931184,0.5727393985537584,567.165427688076,575.3081574783154,0.2987150714999156,0.3766977085970201,0.26770253051041826,0.4906540986115094
256,0.16374797617180276,0.34244091591656217,0.28490759066820126,0.4922268833891227,0.2685315717787015,0.05948569131355849,0.306086585966619,0.3506646909728321,0.23517721802249797,0.4967783258358133,562.2089608031354,648.1774964878521,0.41506227529305817,0.3972980703088488,0.10199563062139438,0.5410192090993399
257,0.330598771176015,0.37288866920159386,0.27241089923820766,0.4790218241920335,0.24789459605419728,0.04650186003629887,0.2980761194110032,0.369115449820805,0.2830731767670978,0.34154968223462095,591.2181603625995,593.1247468750529,0.3997530988338972,0.3988463964090993,0.2768026104103661,0.3894436636823264
258,0.22027807645271194,0.3414017339382506,0.32473597250847336,0.440372278774686,0.16468004928201005,0.05727931169482254,0.2691570895312033,0.3672875493092381,0.24829714122561516,0.4509072578230258,572.8617916123079,579.3568455477049,0.3946037856316724,0.3649073944587877,0.11981891454816138,0.4667417354636249
259,0.22654003931300148,0.43149922397703233,0.2698740055002241,0.353457397901788,0.23649254698062433,0.04833432707724721,0.23527154729339028,0.4709158288225656,0.22602039137466978,0.3752326024075747,514.7261194502041,683.1603732698759,0.3493140936909425,0.3414322222467353,0.3100114163341324,0.5910327922242056
260,0.25518011272004604,0.32748338722131853,0.27203795940743436,0.35111812924995545,0.1530019746010468,0.04767139651568518,0.26477218870617514,0.36947752201300155,0.29588662603795224,0.5314015937147099,560.7475342207952,515.5639743528338,0.2856740458616595,0.4374414394122543,0.14410270865494057,0.5931783206847544
261,0.2670605131240942,0.38528976216340965,0.32026106815449845,0.38708898322849916,0.01495702005730659,0.11869483188936254,0.37960718573951535,0.29606577617551644,0.21944346355135338,0.5127805676086306,621.360168897645,721.0050857873374,0.22929888797079037,0.4687889175769173,0.15686173634948547,0.5425799369146815
262,0.23669010529970141,0.2635262857311707,0.3038278281215125,0.6206001982246296,0.31175326798732444,0.0037535816618911176,0.344525763936645,0.5002960974198382,0.2747788259875407,0.5932336167173654,565.3611814075114,609.7997107399425,0.34067897472294273,0.3937049594827929,0.130138401536092,0.5069086951301144
263,0.24580755152978795,0.4136057409769679,0.2612239910144638,0.32568846397948137,0.24137798967642735,0.022793871171155486,0.29856870315879874,0.3980615864881292,0.26251737344521875,0.3576120251886665,580.7741509024198,620.3825149143788,0.23086994399577843,0.4196267189308816,0.2835743607087941,0.4903657075043308
264,0.2740018376004531,0.40042984591767805,0.2948302687039153,0.4026535130412403,0.5503771491341527,0.0037822349570200576,0.30646184452648606,0.263848189644785,0.3690224234936428,0.5175747247755872,593.8767787062986,620.7031870112838,0.32060283538404577,0.3766160770841227,0.24311309384894148,0.5613298656944071
265,0.15553645452463394,0.43099540163862293,0.3672695846384388,0.38614004502154103,0.4383615739845722,0.05903213099128823,0.31381613358992044,0.47786351176192693,0.17250694894303473,0.34525814342602873,514.8706418217296,654.6428004996247,0.31537058557552466,0.4104839672889133,0.21674807337758298,0.5913480208986789
266,0.25893887348725037,0.28381205765121,0.2755192967098087,0.5612965732842798,0.2364564288363344,0.0979757887416874,0.25043804074672726,0.33956201515934403,0.31381563836763476,0.48534549303397234,561.4768724693776,634.2256685393639,0.3745057793498315,0.3986860324933146,0.29463797626846516,0.5236583031125914
267,0.2713920358083091,0.42285499487662775,0.3711754749692557,0.3847240910587851,0.29841946564411875,0.0038252148997134673,0.42181473911205825,0.44332323573315047,0.2545563017647835,0.5662045863233505,645.2426316520637,593.1213998401886,0.30307281849908563,0.4212894802313564,0.027328397170346373,0.6596562076637742
268,0.22412574364441384,0.34711593801715707,0.4071039278319537,0.42247186275812587,0.19386750231143496,0.05094501350388174,0.37491669787565973,0.34574300450009615,0.29915103048590524,0.37194286890560085,561.8887403442664,609.0230239474536,0.31892275476933085,0.3925623088404871,0.16985304017371938,0.4380948132958644
269,0.13928648694457338,0.3679593607991578,0.3417181028664645,0.4364660342597912,0.015415472779369627,0.0660528983277116,0.21546412613531749,0.4982287473674571,0.3472702077524638,0.5754946753612941,512.3647410992077,590.4253993734604,0.3463760891813133,0.4370816610540727,0.16429192372758858,0.5037194987996232
270,0.19311888726238022,0.30407084366974924,0.27577654153945985,0.6280065075095785,0.1461900192116059,0.012863308238820077,0.2190427680673009,0.348079195766473,0.3424554752642067,0.3305797538128919,507.17589174483464,543.7207907804017,0.3245027018750083,0.3765459120789493,0.016009852167244973,0.3685733832290964
271,0.23119931774005764,0.38723354251476266,0.4233677962201873,0.5519867253241226,0.32198676289122075,0.013860741529970947,0.24914530727274345,0.4143353415274139,0.23564894476134615,0.4362536915416243,598.0435085884667,574.4983510057001,0.40023893291015705,0.3449112756848736,0.24202383693541116,0.3189410594281833
272,0.1575595878095744,0.39668925982638376,0.5425646884526607,0.5419326309386897,0.37017177650951444,0.12006218112062901,0.36380722664684956,0.4018400764065522,0.3322135990753657,0.45851478910120663,572.0674189594288,635.3989976331575,0.2855546261705144,0.3883156034220861,0.14461038299513157,0.3476432588787786
273,0.3244944655685276,0.3130301319607385,0.521680887719324,0.5423791769987879,0.3887503118919312,0.1063560968737653,0.19915430827051875,0.5594443464729327,0.3930682407426942,0.49703071616757505,538.3147875347134,664.7304183447932,0.27899370700303344,0.426569782453325,0.22448988069730286,0.3528458521244005
274,0.3331840007857695,0.3113346335982451,0.4016341938046163,0.3963480734750784,0.09767657839271883,0.03983179872354456,0.19606889019059337,0.33834110503447506,0.04710601719197707,0.4931363587898139,553.5761707185942,608.8136184834892,0.26860904745158154,0.4273389988597146,0.12548658839624127,0.3729567564232284
275,0.15284969932361542,0.4313757888993971,0.358841029254099,0.539824244365795,0.3156534942580782,0.003939828080229226,0.283572506232034,0.39906163631565955,0.3584688716677835,0.43221390838420465,551.7032454886266,597.7196150450351,0.32802621576483365,0.4001882169577461,0.16704212519980347,0.564427635940451
276,0.19462303104316026,0.5220229317133768,0.4024525722408897,0.3241224244822476,0.19333738746199297,0.0806832946209749,0.30032656970424204,0.3826240583857319,0.27974148579150804,0.5284099616706044,538.1025889604736,588.8690545900336,0.36924376568305045,0.3330616497396944,0.15185834414776805,0.4908019224765034
277,0.18765270464404218,0.5053649431330128,0.3977145069380521,0.3147465458327654,0.2597691711848868,0.048863222925700764,0.2288173325567865,0.443725500631814,0.3582448976807381,0.4482771805555354,561.136553323748,712.4395971418564,0.3488527951099781,0.3723048052948966,0.21761599181545066,0.5337002696964738
278,0.2908926103871408,0.44495704490944477,0.4453745614987529,0.5832623042627137,0.40090469764392417,0.14689738005486513,0.10917224253614402,0.3590894752290767,0.3295033556927792,0.361403963034374,545.473300420619,626.4472671145418,0.4379460806419295,0.3532839921674414,0.16171475384318007,0.5073676771485531
279,0.18674654407755886,0.4192493477717922,0.3791300211704766,0.5089652553734823,0.08462870027076702,0.0663552999590969,0.20415687777845826,0.46728915331720483,0.19431465894983296,0.4550911661124594,567.8205117134933,629.9687437394167,0.35658827074777766,0.408176065909336,0.22056532325620437,0.4683184972596251
280,0.20117179156142662,0.3085420331824511,0.5306089391676395,0.3904302627537426,0.5103768726566464,0.07122783912688678,0.440394141248515,0.45208534857372895,0.3022044496448719,0.524543289858334,598.9775257873292,693.6637316736039,0.3195484880555209,0.4874831172921163,0.12768286912427376,0.6393665280027465
281,0.2775409120614055,0.3465699093866027,0.361993808962978,0.5398943671793224,0.5493215065766834,0.10359029429046575,0.4073257402687501,0.26050240409816133,0.4167620124373094,0.44453021326887243,503.6094836296551,669.6943217652426,0.41679308973132184,0.4058762607081801,0.28630028161678905,0.412928270225261
282,0.17535873849764738,0.30868936513678696,0.2813366940915364,0.6520566420210652,0.3166014989241396,0.018813535460419514,0.1968946465310236,0.35226369127818596,0.2712958191749324,0.27269624485891364,517.9069485008629,675.3748443552754,0.3929772626550327,0.4484850786315693,0.33899281782025786,0.5007149151107947
283,0.17241190819849272,0.382610903608748,0.38394349943405887,0.5259993422127097,0.5851833286312613,0.10185039319387798,0.44744305460015715,0.3344229065091768,0.2286227162022672,0.4268975899936174,567.062922688303,637.924684730548,0.36885823705369813,0.4813048531150018,0.2758981707434174,0.4363995111423925
284,0.23581280045151337,0.450431790754576,0.4153911916475661,0.4838858327085357,0.14843197060353103,0.13331868573793476,0.32971286881480305,0.570447054435841,0.38117790270306456,0.6093174726406713,518.0733005009333,609.8925645726491,0.3081143886440202,0.4726526113272483,0.29225889631039675,0.4837156942709038
285,0.24272070853326871,0.436471311117064,0.31951719056987843,0.3673519242078553,0.2039452534039624,0.029689064733339626,0.2913200282930457,0.29108500838561946,0.2723079243387706,0.5698153553589541,612.8264147810326,563.0042362071516,0.3718148057371276,0.4356846335812283,0.13916711658634875,0.4751666437663645
286,0.2905601681211892,0.34782933116711173,0.3821820792348509,0.5381632968967348,0.12069580847951548,0.08101136067485279,0.21406515414816793,0.5107438521572193,0.3794811367583488,0.5489850573174958,537.6365403397308,644.8220723282994,0.25715818319663475,0.3739113348647989,0.16465989539053125,0.5005635367958312
287,0.2311420965953298,0.3160891054011141,0.5348566404012889,0.5807170793048869,0.45191776377102394,0.18016901919151188,0.10028376780106918,0.39666838212175354,0.4843913274257213,0.5874255117294885,574.3597604585184,578.6904449453266,0.2995625426307001,0.3853193134646583,0.3289939485786116,0.410895732500111
288,0.26470474594984533,0.24297491097776047,0.4177867429240991,0.4630947048745032,0.16509762771581224,0.21198032907222494,0.26746537865993664,0.6426563315999027,0.457875861362507,0.43794440220609776,563.5715522648367,564.6834167641119,0.3165139351923278,0.4135835217299853,0.26749538260813793,0.5444264016091719
289,0.29648880404140115,0.4444671571692755,0.4740835410279625,0.584317951061029,0.17464029551998012,0.028724029462375907,0.32244206883625437,0.4263682480309335,0.30700407847262334,0.5339096154044963,531.8949304139538,572.2567501164668,0.25695772899791697,0.4535299477731501,0.17804969806272344,0.4130454877245978
290,0.2932523773940727,0.3406026062780044,0.48948834258722573,0.5416620911848082,0.277315460153581,0.03572648249047447,0.3050063266849639,0.5037686373571059,0.3396528816401893,0.5403390319284684,590.5470770334186,577.2688986993167,0.3754731816423377,0.3415542229699699,0.27531818794175594,0.6027092786841391
291,0.33027868832482166,0.3021105465528665,0.45759950737698535,0.5043679616829347,0.3974930757070664,0.08811239403984854,0.28859124257995705,0.42768482805047514,0.40146744102617216,0.5860323916730001,549.3210986601835,590.7705030139933,0.30644476609449944,0.389181670256023,0.27874229002653855,0.4881572652882892
292,0.29851817232571165,0.45505540520397203,0.4450642900363813,0.5093089637245912,0.519191974319249,0.07267112537124891,0.2995633070274929,0.401668621346746,0.3647886797134386,0.419417274013618,576.318054659487,552.4737159647389,0.2713705619030537,0.3888015826669831,0.4312366115084926,0.5003525952316193
293,0.3286137791623538,0.24969756019791334,0.4421698755006209,0.49193313341221656,0.3369581431046808,0.040083246856003785,0.1981064823320186,0.35859060944704463,0.11261596679387251,0.3708536882038619,503.79964551374974,653.6611301376279,0.2519535481935734,0.4104301847506543,0.34558062288734953,0.4190055295588156
294,0.19669470668814384,0.3397086578830941,0.49757214955701967,0.49169004021202145,0.2897853008837481,0.23611305816634545,0.2994188008728935,0.38285123615882066,0.35713255536284794,0.47721001963727544,569.7702901440548,547.3339818124387,0.31754367248103477,0.4275453035945087,0.15582586317305924,0.548258707799955
295,0.2814488951678731,0.3863842837197618,0.3303120178703854,0.3446484643719147,0.1650590936777735,0.046337732855046526,0.3321678860324714,0.35875871051996516,0.2666248927892446,0.24884164577743315,500.44633933805596,599.613694103147,0.21109785271525808,0.3919016570472858,0.20506728611023234,0.6737498682612
